student_number,first_name,last_name,course,course_title,teacher
1374 ,Zhang,Student 580,,Course 4,Teacher 19
1375 ,Li,Student 815,,Course 4,Teacher 19
1375 ,Yu,Student 545,,Course 4,Teacher 19
1376 ,Zong,Student 498,,Course 4,Teacher 19
1376 ,Song,Student 613,,Course 4,Teacher 19
1376 ,Chen,Student 615,,Course 4,Teacher 19
1377 ,Yang,Student 721,,Course 4,Teacher 19
1377 ,Zhang,Student 762,,Course 4,Teacher 19
1378 ,Li,Student 499,,Course 4,Teacher 19
1378 ,Yu,Student 740,,Course 4,Teacher 19
1379 ,Zong,Student 709,,Course 4,Teacher 19
1379 ,Song,Student 653,,Course 4,Teacher 19
1380 ,Chen,Student 579,,Course 4,Teacher 19
1380 ,Yang,Student 711,,Course 4,Teacher 19
1380 ,Zhang,Student 573,,Course 4,Teacher 19
1381 ,Li,Student 439,,Course 4,Teacher 19
1381 ,Yang,Student 618,,Course 4,Teacher 19
1382 ,Zhang,Student 793,,Course 4,Teacher 19
1382 ,Li,Student 778,,Course 4,Teacher 19
1383 ,Yu,Student 742,,Course 4,Teacher 19
1383 ,Zong,Student 535,,Course 4,Teacher 19
1383 ,Song,Student 421,,Course 4,Teacher 19
1384 ,Chen,Student 568,,Course 4,Teacher 19
1384 ,Yang,Student 771,,Course 4,Teacher 19
1385 ,Zhang,Student 544,,Course 4,Teacher 19
1385 ,Li,Student 758,,Course 4,Teacher 19
1386 ,Yu,Student 801,,Course 4,Teacher 19
1386 ,Zong,Student 529,,Course 4,Teacher 19
1386 ,Song,Student 506,,Course 4,Teacher 19
1387 ,Chen,Student 497,,Course 4,Teacher 19
1387 ,Yang,Student 646,,Course 4,Teacher 19
1388 ,Zhang,Student 755,,Course 4,Teacher 19
1388 ,Li,Student 652,,Course 4,Teacher 19
1389 ,Yang,Student 496,,Course 4,Teacher 19
1389 ,Zhang,Student 748,,Course 4,Teacher 19
1389 ,Li,Student 775,,Course 4,Teacher 19
1390 ,Yu,Student 795,,Course 4,Teacher 19
1390 ,Zong,Student 478,,Course 4,Teacher 19
1391 ,Song,Student 517,,Course 4,Teacher 19
1391 ,Chen,Student 676,,Course 4,Teacher 19
1392 ,Yang,Student 469,,Course 4,Teacher 19
1392 ,Zhang,Student 527,,Course 4,Teacher 19
1393 ,Li,Student 679,,Course 4,Teacher 19
1393 ,Yu,Student 556,,Course 4,Teacher 19
1393 ,Zong,Student 633,,Course 4,Teacher 19
1394 ,Song,Student 741,,Course 4,Teacher 19
1394 ,Chen,Student 799,,Course 4,Teacher 19
1395 ,Yang,Student 662,,Course 4,Teacher 19
1395 ,Zhang,Student 698,,Course 4,Teacher 19
1396 ,Li,Student 784,,Course 4,Teacher 19
1396 ,Yang,Student 477,,Course 4,Teacher 19
1396 ,Zhang,Student 532,,Course 4,Teacher 19
1397 ,Li,Student 782,,Course 4,Teacher 19
1397 ,Yu,Student 773,,Course 4,Teacher 19
1398 ,Zong,Student 833,,Course 5,Teacher 20
1398 ,Song,Student 834,,Course 5,Teacher 20
1399 ,Chen,Student 835,,Course 5,Teacher 20
1399 ,Yang,Student 836,,Course 5,Teacher 20
1399 ,Zhang,Student 837,,Course 5,Teacher 20
1400 ,Li,Student 838,,Course 5,Teacher 20
1400 ,Yu,Student 839,,Course 5,Teacher 20
1401 ,Zong,Student 840,,Course 5,Teacher 20
1401 ,Song,Student 841,,Course 5,Teacher 20
1402 ,Chen,Student 842,,Course 5,Teacher 20
1402 ,Yang,Student 843,,Course 5,Teacher 20
1402 ,Zhang,Student 844,,Course 5,Teacher 20
1403 ,Li,Student 845,,Course 5,Teacher 20
1403 ,Yang,Student 846,,Course 5,Teacher 20
1404 ,Zhang,Student 847,,Course 5,Teacher 20
1404 ,Li,Student 848,,Course 5,Teacher 20
1405 ,Yu,Student 849,,Course 5,Teacher 20
1405 ,Zong,Student 850,,Course 5,Teacher 20
1405 ,Song,Student 851,,Course 5,Teacher 20
1406 ,Chen,Student 852,,Course 5,Teacher 20
1406 ,Yang,Student 853,,Course 5,Teacher 20
1407 ,Zhang,Student 854,,Course 5,Teacher 20
1407 ,Li,Student 855,,Course 5,Teacher 20
1408 ,Yu,Student 856,,Course 5,Teacher 20
1408 ,Zong,Student 857,,Course 5,Teacher 20
1409 ,Song,Student 858,,Course 5,Teacher 20
1409 ,Chen,Student 859,,Course 5,Teacher 20
1409 ,Yang,Student 860,,Course 5,Teacher 20
1410 ,Zhang,Student 861,,Course 5,Teacher 20
1410 ,Li,Student 862,,Course 5,Teacher 20
1411 ,Yang,Student 863,,Course 6,Teacher 21
1411 ,Zhang,Student 864,,Course 6,Teacher 21
1412 ,Li,Student 865,,Course 6,Teacher 21
1412 ,Yu,Student 866,,Course 6,Teacher 21
1412 ,Zong,Student 867,,Course 6,Teacher 21
1413 ,Song,Student 868,,Course 6,Teacher 21
1413 ,Chen,Student 869,,Course 6,Teacher 21
1414 ,Yang,Student 870,,Course 6,Teacher 21
1414 ,Zhang,Student 871,,Course 6,Teacher 21
1415 ,Li,Student 872,,Course 6,Teacher 21
1415 ,Yu,Student 873,,Course 6,Teacher 21
1415 ,Zong,Student 874,,Course 6,Teacher 21
1416 ,Song,Student 875,,Course 6,Teacher 21
1416 ,Chen,Student 876,,Course 6,Teacher 21
1417 ,Yang,Student 877,,Course 6,Teacher 21
1417 ,Zhang,Student 878,,Course 6,Teacher 21
1418 ,Li,Student 879,,Course 6,Teacher 21
1418 ,Yang,Student 880,,Course 6,Teacher 21
1418 ,Zhang,Student 881,,Course 6,Teacher 21
1419 ,Li,Student 882,,Course 6,Teacher 21
1419 ,Yu,Student 883,,Course 6,Teacher 21
1420 ,Zong,Student 884,,Course 6,Teacher 21
1420 ,Song,Student 885,,Course 6,Teacher 21
1421 ,Chen,Student 886,,Course 6,Teacher 21
1421 ,Yang,Student 887,,Course 6,Teacher 21
1421 ,Zhang,Student 888,,Course 6,Teacher 21
1422 ,Li,Student 889,,Course 6,Teacher 22
1422 ,Yu,Student 890,,Course 6,Teacher 22
1423 ,Zong,Student 891,,Course 6,Teacher 22
1423 ,Song,Student 892,,Course 6,Teacher 22
1424 ,Chen,Student 893,,Course 6,Teacher 22
1424 ,Yang,Student 894,,Course 6,Teacher 22
1425 ,Zhang,Student 895,,Course 6,Teacher 22
1425 ,Li,Student 896,,Course 6,Teacher 22
1425 ,Yang,Student 897,,Course 6,Teacher 22
1426 ,Zhang,Student 898,,Course 6,Teacher 22
1426 ,Li,Student 899,,Course 6,Teacher 22
1427 ,Yu,Student 900,,Course 6,Teacher 22
1427 ,Zong,Student 901,,Course 6,Teacher 22
1428 ,Song,Student 902,,Course 6,Teacher 22
1428 ,Chen,Student 903,,Course 6,Teacher 22
1428 ,Yang,Student 904,,Course 6,Teacher 22
1429 ,Zhang,Student 905,,Course 6,Teacher 22
1429 ,Li,Student 906,,Course 6,Teacher 22
1430 ,Yu,Student 907,,Course 6,Teacher 22
1430 ,Zong,Student 908,,Course 6,Teacher 22
1431 ,Song,Student 909,,Course 6,Teacher 22
1431 ,Chen,Student 910,,Course 6,Teacher 22
1431 ,Yang,Student 911,,Course 6,Teacher 22
1432 ,Zhang,Student 912,,Course 6,Teacher 22
1432 ,Li,Student 913,,Course 6,Teacher 22
1433 ,Yang,Student 914,,Course 6,Teacher 22
1433 ,Zhang,Student 915,,Course 6,Teacher 22
1434 ,Li,Student 916,,Course 6,Teacher 22
1434 ,Yu,Student 917,,Course 6,Teacher 22
1434 ,Zong,Student 918,,Course 6,Teacher 23
1435 ,Song,Student 919,,Course 6,Teacher 23
1435 ,Chen,Student 920,,Course 6,Teacher 23
1436 ,Yang,Student 921,,Course 6,Teacher 23
1436 ,Zhang,Student 922,,Course 6,Teacher 23
1437 ,Li,Student 923,,Course 6,Teacher 23
1437 ,Yu,Student 924,,Course 6,Teacher 23
1437 ,Zong,Student 925,,Course 6,Teacher 23
1438 ,Song,Student 926,,Course 6,Teacher 23
1438 ,Chen,Student 927,,Course 6,Teacher 23
1439 ,Yang,Student 928,,Course 6,Teacher 23
1439 ,Zhang,Student 929,,Course 6,Teacher 23
1440 ,Li,Student 930,,Course 6,Teacher 23
1440 ,Yang,Student 931,,Course 6,Teacher 23
1441 ,Zhang,Student 932,,Course 6,Teacher 23
1441 ,Li,Student 933,,Course 6,Teacher 23
1441 ,Yu,Student 934,,Course 6,Teacher 23
1442 ,Zong,Student 935,,Course 6,Teacher 23
1442 ,Song,Student 936,,Course 6,Teacher 23
1443 ,Chen,Student 937,,Course 6,Teacher 23
1443 ,Yang,Student 938,,Course 6,Teacher 23
1444 ,Zhang,Student 939,,Course 6,Teacher 23
1444 ,Li,Student 940,,Course 6,Teacher 23
1444 ,Yu,Student 941,,Course 6,Teacher 23
1445 ,Zong,Student 942,,Course 6,Teacher 23
1445 ,Song,Student 943,,Course 6,Teacher 24
1446 ,Chen,Student 944,,Course 6,Teacher 24
1446 ,Yang,Student 945,,Course 6,Teacher 24
1447 ,Zhang,Student 946,,Course 6,Teacher 24
1447 ,Li,Student 947,,Course 6,Teacher 24
1447 ,Yang,Student 948,,Course 6,Teacher 24
1448 ,Zhang,Student 949,,Course 6,Teacher 24
1448 ,Li,Student 950,,Course 6,Teacher 24
1449 ,Yu,Student 951,,Course 6,Teacher 24
1449 ,Zong,Student 952,,Course 6,Teacher 24
1450 ,Song,Student 953,,Course 6,Teacher 24
1450 ,Chen,Student 954,,Course 6,Teacher 24
1450 ,Yang,Student 955,,Course 6,Teacher 24
1451 ,Zhang,Student 956,,Course 6,Teacher 24
1451 ,Li,Student 957,,Course 6,Teacher 24
1452 ,Yu,Student 958,,Course 6,Teacher 24
1452 ,Zong,Student 959,,Course 6,Teacher 24
1453 ,Song,Student 960,,Course 6,Teacher 24
1453 ,Chen,Student 961,,Course 6,Teacher 24
1453 ,Yang,Student 962,,Course 6,Teacher 24
1454 ,Zhang,Student 963,,Course 6,Teacher 24
1454 ,Li,Student 964,,Course 6,Teacher 24
1455 ,Yang,Student 965,,Course 6,Teacher 24
1455 ,Zhang,Student 966,,Course 6,Teacher 24
1456 ,Li,Student 878,,Course 7,Teacher 21
1456 ,Yang,Student 886,,Course 7,Teacher 21
1457 ,Zhang,Student 879,,Course 7,Teacher 21
1457 ,Li,Student 888,,Course 7,Teacher 21
1457 ,Yu,Student 877,,Course 7,Teacher 21
1458 ,Zong,Student 881,,Course 7,Teacher 21
1458 ,Song,Student 870,,Course 7,Teacher 21
1459 ,Chen,Student 865,,Course 7,Teacher 21
1459 ,Yang,Student 882,,Course 7,Teacher 21
1460 ,Zhang,Student 874,,Course 7,Teacher 21
1460 ,Li,Student 887,,Course 7,Teacher 21
1460 ,Yu,Student 867,,Course 7,Teacher 21
1461 ,Zong,Student 875,,Course 7,Teacher 21
1461 ,Song,Student 864,,Course 7,Teacher 21
1462 ,Chen,Student 884,,Course 7,Teacher 21
1462 ,Yang,Student 883,,Course 7,Teacher 21
1463 ,Zhang,Student 869,,Course 7,Teacher 21
1463 ,Li,Student 885,,Course 7,Teacher 21
1463 ,Yang,Student 871,,Course 7,Teacher 21
1464 ,Zhang,Student 863,,Course 7,Teacher 21
1464 ,Li,Student 866,,Course 7,Teacher 21
1465 ,Yu,Student 876,,Course 7,Teacher 21
1465 ,Zong,Student 873,,Course 7,Teacher 21
1466 ,Song,Student 868,,Course 7,Teacher 21
1466 ,Chen,Student 880,,Course 7,Teacher 21
1466 ,Yang,Student 872,,Course 7,Teacher 21
1467 ,Zhang,Student 900,,Course 7,Teacher 22
1467 ,Li,Student 909,,Course 7,Teacher 22
1468 ,Yu,Student 904,,Course 7,Teacher 22
1468 ,Zong,Student 889,,Course 7,Teacher 22
1469 ,Song,Student 903,,Course 7,Teacher 22
1469 ,Chen,Student 901,,Course 7,Teacher 22
1469 ,Yang,Student 897,,Course 7,Teacher 22
1470 ,Zhang,Student 908,,Course 7,Teacher 22
1470 ,Li,Student 891,,Course 7,Teacher 22
1471 ,Yang,Student 915,,Course 7,Teacher 22
1471 ,Zhang,Student 906,,Course 7,Teacher 22
1472 ,Li,Student 899,,Course 7,Teacher 22
1472 ,Yu,Student 895,,Course 7,Teacher 22
1473 ,Zong,Student 917,,Course 7,Teacher 22
1473 ,Song,Student 905,,Course 7,Teacher 22
1473 ,Chen,Student 911,,Course 7,Teacher 22
1474 ,Yang,Student 916,,Course 7,Teacher 22
1474 ,Zhang,Student 902,,Course 7,Teacher 22
1475 ,Li,Student 898,,Course 7,Teacher 22
1475 ,Yu,Student 890,,Course 7,Teacher 22
1476 ,Zong,Student 914,,Course 7,Teacher 22
1476 ,Song,Student 893,,Course 7,Teacher 22
1476 ,Chen,Student 912,,Course 7,Teacher 22
1477 ,Yang,Student 913,,Course 7,Teacher 22
1477 ,Zhang,Student 896,,Course 7,Teacher 22
1478 ,Li,Student 910,,Course 7,Teacher 22
1478 ,Yang,Student 894,,Course 7,Teacher 22
1479 ,Zhang,Student 892,,Course 7,Teacher 22
1479 ,Li,Student 907,,Course 7,Teacher 22
1479 ,Yu,Student 923,,Course 7,Teacher 23
1480 ,Zong,Student 934,,Course 7,Teacher 23
1480 ,Song,Student 922,,Course 7,Teacher 23
1481 ,Chen,Student 925,,Course 7,Teacher 23
1481 ,Yang,Student 928,,Course 7,Teacher 23
1482 ,Zhang,Student 941,,Course 7,Teacher 23
1482 ,Li,Student 938,,Course 7,Teacher 23
1482 ,Yu,Student 933,,Course 7,Teacher 23
1483 ,Zong,Student 921,,Course 7,Teacher 23
1483 ,Song,Student 930,,Course 7,Teacher 23
1484 ,Chen,Student 918,,Course 7,Teacher 23
1484 ,Yang,Student 927,,Course 7,Teacher 23
1485 ,Zhang,Student 937,,Course 7,Teacher 23
1485 ,Li,Student 940,,Course 7,Teacher 23
1486 ,Yang,Student 932,,Course 7,Teacher 23
1486 ,Zhang,Student 924,,Course 7,Teacher 23
1486 ,Li,Student 942,,Course 7,Teacher 23
1487 ,Yu,Student 920,,Course 7,Teacher 23
1487 ,Zong,Student 919,,Course 7,Teacher 23
1488 ,Song,Student 939,,Course 7,Teacher 23
1488 ,Chen,Student 926,,Course 7,Teacher 23
1489 ,Yang,Student 935,,Course 7,Teacher 23
1489 ,Zhang,Student 929,,Course 7,Teacher 23
1489 ,Li,Student 931,,Course 7,Teacher 23
1490 ,Yu,Student 936,,Course 7,Teacher 23
1490 ,Zong,Student 955,,Course 7,Teacher 24
1491 ,Song,Student 949,,Course 7,Teacher 24
1491 ,Chen,Student 947,,Course 7,Teacher 24
1492 ,Yang,Student 957,,Course 7,Teacher 24
1492 ,Zhang,Student 964,,Course 7,Teacher 24
1492 ,Li,Student 952,,Course 7,Teacher 24
1493 ,Yang,Student 959,,Course 7,Teacher 24
1493 ,Zhang,Student 945,,Course 7,Teacher 24
1494 ,Li,Student 963,,Course 7,Teacher 24
1494 ,Yu,Student 953,,Course 7,Teacher 24
1495 ,Zong,Student 960,,Course 7,Teacher 24
1495 ,Song,Student 944,,Course 7,Teacher 24
1495 ,Chen,Student 943,,Course 7,Teacher 24
1496 ,Yang,Student 961,,Course 7,Teacher 24
1496 ,Zhang,Student 946,,Course 7,Teacher 24
1497 ,Li,Student 948,,Course 7,Teacher 24
1497 ,Yu,Student 954,,Course 7,Teacher 24
1498 ,Zong,Student 951,,Course 7,Teacher 24
1498 ,Song,Student 965,,Course 7,Teacher 24
1498 ,Chen,Student 956,,Course 7,Teacher 24
1499 ,Yang,Student 966,,Course 7,Teacher 24
1499 ,Zhang,Student 962,,Course 7,Teacher 24
1500 ,Li,Student 950,,Course 7,Teacher 24
1500 ,Yang,Student 958,,Course 7,Teacher 24
1501 ,Zhang,Student 967,,Course 8,Teacher 25
1501 ,Li,Student 36,,Course 8,Teacher 25
1502 ,Yu,Student 142,,Course 8,Teacher 25
1502 ,Zong,Student 212,,Course 8,Teacher 25
1502 ,Song,Student 968,,Course 8,Teacher 25
1503 ,Chen,Student 969,,Course 8,Teacher 25
1503 ,Yang,Student 84,,Course 8,Teacher 25
1504 ,Zhang,Student 103,,Course 8,Teacher 25
1504 ,Li,Student 125,,Course 8,Teacher 25
1505 ,Yu,Student 970,,Course 8,Teacher 25
1505 ,Zong,Student 140,,Course 8,Teacher 25
1505 ,Song,Student 104,,Course 8,Teacher 25
1506 ,Chen,Student 31,,Course 8,Teacher 25
1506 ,Yang,Student 35,,Course 8,Teacher 25
1507 ,Zhang,Student 209,,Course 8,Teacher 25
1507 ,Li,Student 106,,Course 8,Teacher 25
1508 ,Yang,Student 117,,Course 8,Teacher 25
1508 ,Zhang,Student 48,,Course 8,Teacher 25
1508 ,Li,Student 147,,Course 8,Teacher 25
1509 ,Yu,Student 44,,Course 8,Teacher 25
1509 ,Zong,Student 131,,Course 8,Teacher 25
1510 ,Song,Student 37,,Course 8,Teacher 25
1510 ,Chen,Student 971,,Course 8,Teacher 25
1511 ,Yang,Student 200,,Course 8,Teacher 25
1511 ,Zhang,Student 55,,Course 8,Teacher 25
1511 ,Li,Student 489,,Course 8,Teacher 25
1512 ,Yu,Student 57,,Course 8,Teacher 25
1512 ,Zong,Student 972,,Course 8,Teacher 25
1513 ,Song,Student 50,,Course 8,Teacher 25
1513 ,Chen,Student 58,,Course 8,Teacher 26
1514 ,Yang,Student 59,,Course 8,Teacher 26
1514 ,Zhang,Student 973,,Course 8,Teacher 26
1514 ,Li,Student 97,,Course 8,Teacher 26
1515 ,Yang,Student 51,,Course 8,Teacher 26
1515 ,Zhang,Student 183,,Course 8,Teacher 26
1516 ,Li,Student 164,,Course 8,Teacher 26
1516 ,Yu,Student 100,,Course 8,Teacher 26
1517 ,Zong,Student 89,,Course 8,Teacher 26
1517 ,Song,Student 190,,Course 8,Teacher 26
1518 ,Chen,Student 185,,Course 8,Teacher 26
1518 ,Yang,Student 197,,Course 8,Teacher 26
1518 ,Zhang,Student 121,,Course 8,Teacher 26
1519 ,Li,Student 184,,Course 8,Teacher 26
1519 ,Yu,Student 90,,Course 8,Teacher 26
1520 ,Zong,Student 158,,Course 8,Teacher 26
1520 ,Song,Student 177,,Course 8,Teacher 26
1521 ,Chen,Student 974,,Course 8,Teacher 26
1521 ,Yang,Student 8,,Course 8,Teacher 26
1521 ,Zhang,Student 192,,Course 8,Teacher 26
1522 ,Li,Student 189,,Course 8,Teacher 26
1522 ,Yang,Students 1494,,Course 8,Teacher 26
1523 ,Zhang,Student 975,,Course 8,Teacher 26
1523 ,Li,Student 87,,Course 8,Teacher 26
1524 ,Yu,Student 13,,Course 8,Teacher 26
1524 ,Zong,Student 196,,Course 8,Teacher 26
1524 ,Song,Student 68,,Course 8,Teacher 26
1525 ,Chen,Student 157,,Course 8,Teacher 26
1525 ,Yang,Student 25,,Course 8,Teacher 26
1526 ,Zhang,Student 120,,Course 8,Teacher 26
1526 ,Li,Student 79,,Course 8,Teacher 26
1527 ,Yu,Student 26,,Course 8,Teacher 26
1527 ,Zong,Student 136,,Course 8,Teacher 26
1527 ,Song,Student 47,,Course 8,Teacher 26
1528 ,Chen,Student 976,,Course 8,Teacher 26
1528 ,Yang,Student 977,,Course 8,Teacher 26
1529 ,Zhang,Student 133,,Course 8,Teacher 26
1529 ,Li,Student 14,,Course 8,Teacher 26
1530 ,Yang,Student 181,,Course 8,Teacher 26
1530 ,Zhang,Student 978,,Course 8,Teacher 26
1530 ,Li,Student 118,,Course 8,Teacher 26
1531 ,Yu,Student 23,,Course 8,Teacher 26
1531 ,Zong,Student 130,,Course 8,Teacher 26
1532 ,Song,Student 979,,Course 8,Teacher 26
1532 ,Chen,Student 114,,Course 8,Teacher 26
1533 ,Yang,Student 105,,Course 8,Teacher 26
1533 ,Zhang,Student 980,,Course 8,Teacher 26
1534 ,Li,Student 95,,Course 8,Teacher 26
1534 ,Yu,Student 203,,Course 8,Teacher 26
1534 ,Zong,Student 27,,Course 8,Teacher 26
1535 ,Song,Student 198,,Course 8,Teacher 26
1535 ,Chen,Student 981,,Course 8,Teacher 26
1536 ,Yang,Student 207,,Course 8,Teacher 26
1536 ,Zhang,Student 982,,Course 8,Teacher 26
1537 ,Li,Student 1,,Course 8,Teacher 26
1537 ,Yang,Student 983,,Course 8,Teacher 27
1537 ,Zhang,Student 174,,Course 8,Teacher 27
1538 ,Li,Student 984,,Course 8,Teacher 27
1538 ,Yu,Student 149,,Course 8,Teacher 27
1539 ,Zong,Student 148,,Course 8,Teacher 27
1539 ,Song,Student 82,,Course 8,Teacher 27
1540 ,Chen,Student 165,,Course 8,Teacher 27
1540 ,Yang,Student 6,,Course 8,Teacher 27
1540 ,Zhang,Student 985,,Course 8,Teacher 27
1541 ,Li,Student 986,,Course 8,Teacher 27
1541 ,Yu,Student 156,,Course 8,Teacher 27
1542 ,Zong,Student 191,,Course 8,Teacher 27
1542 ,Song,Student 170,,Course 8,Teacher 27
1543 ,Chen,Student 155,,Course 8,Teacher 27
1543 ,Yang,Student 17,,Course 8,Teacher 27
1543 ,Zhang,Student 202,,Course 8,Teacher 27
1544 ,Li,Student 987,,Course 8,Teacher 27
1544 ,Yang,Student 988,,Course 8,Teacher 27
1545 ,Zhang,Student 88,,Course 8,Teacher 27
1545 ,Li,Student 66,,Course 8,Teacher 27
1546 ,Yu,Student 93,,Course 8,Teacher 27
1546 ,Zong,Student 76,,Course 8,Teacher 27
1546 ,Song,Student 153,,Course 8,Teacher 27
1547 ,Chen,Student 78,,Course 8,Teacher 27
1547 ,Yang,Student 989,,Course 8,Teacher 27
1548 ,Zhang,Student 151,,Course 8,Teacher 27
1548 ,Li,Student 64,,Course 8,Teacher 27
1549 ,Yu,Student 128,,Course 8,Teacher 27
1549 ,Zong,Student 33,,Course 8,Teacher 27
1550 ,Song,Student 46,,Course 8,Teacher 27
1550 ,Chen,Student 199,,Course 8,Teacher 27
1550 ,Yang,Student 160,,Course 8,Teacher 27
1551 ,Zhang,Student 321,,Course 8,Teacher 27
1551 ,Li,Student 213,,Course 8,Teacher 27
1552 ,Yang,Student 146,,Course 8,Teacher 27
1552 ,Zhang,Student 141,,Course 8,Teacher 27
1553 ,Li,Student 32,,Course 8,Teacher 27
1553 ,Yu,Student 990,,Course 8,Teacher 27
1553 ,Zong,Student 101,,Course 8,Teacher 27
1554 ,Song,Student 145,,Course 8,Teacher 27
1554 ,Chen,Student 135,,Course 8,Teacher 27
1555 ,Yang,Student 123,,Course 8,Teacher 27
1555 ,Zhang,Student 666,,Course 8,Teacher 27
1556 ,Li,Student 214,,Course 8,Teacher 27
1556 ,Yu,Student 99,,Course 8,Teacher 27
1556 ,Zong,Student 193,,Course 8,Teacher 27
1557 ,Song,Student 98,,Course 8,Teacher 27
1557 ,Chen,Student 80,,Course 8,Teacher 27
1558 ,Yang,Student 154,,Course 8,Teacher 27
1558 ,Zhang,Student 991,,Course 8,Teacher 27
1559 ,Li,Student 195,,Course 8,Teacher 27
1559 ,Yang,Student 201,,Course 8,Teacher 27
1559 ,Zhang,Student 992,,Course 8,Teacher 27
1560 ,Li,Student 163,,Course 8,Teacher 27
1560 ,Yu,Student 110,,Course 8,Teacher 27
1561 ,Zong,Student 210,,Course 8,Teacher 27
1561 ,Song,Student 167,,Course 8,Teacher 27
1562 ,Chen,Student 993,,Course 8,Teacher 27
1562 ,Yang,Student 63,,Course 8,Teacher 27
1562 ,Zhang,Student 310,,Course 8,Teacher 27
1563 ,Li,Student 60,,Course 8,Teacher 27
1563 ,Yu,Student 162,,Course 8,Teacher 27
1564 ,Zong,Student 994,,Course 8,Teacher 27
1564 ,Song,Student 208,,Course 8,Teacher 27
1565 ,Chen,Student 995,,Course 8,Teacher 27
1565 ,Yang,Student 61,,Course 8,Teacher 27
1566 ,Zhang,Student 52,,Course 8,Teacher 27
1566 ,Li,Student 186,,Course 8,Teacher 27
1566 ,Yang,Student 996,,Course 8,Teacher 27
1567 ,Zhang,Student 62,,Course 8,Teacher 27
1567 ,Li,Student 138,,Course 8,Teacher 27
1568 ,Yu,Student 182,,Course 8,Teacher 27
1568 ,Zong,Student 418,,Course 8,Teacher 27
1569 ,Song,Student 997,,Course 8,Teacher 27
1569 ,Chen,Student 12,,Course 8,Teacher 27
1569 ,Yang,Student 175,,Course 8,Teacher 27
1570 ,Zhang,Student 176,,Course 8,Teacher 27
1570 ,Li,Student 102,,Course 8,Teacher 27
1571 ,Yu,Student 7,,Course 8,Teacher 27
1571 ,Zong,Student 206,,Course 8,Teacher 27
1572 ,Song,Student 248,,Course 8,Teacher 27
1572 ,Chen,Student 180,,Course 8,Teacher 28
1572 ,Yang,Student 233,,Course 8,Teacher 28
1573 ,Zhang,Student 21,,Course 8,Teacher 28
1573 ,Li,Student 71,,Course 8,Teacher 28
1574 ,Yang,Student 998,,Course 8,Teacher 28
1574 ,Zhang,Student 28,,Course 8,Teacher 28
1575 ,Li,Student 38,,Course 8,Teacher 28
1575 ,Yu,Student 161,,Course 8,Teacher 28
1575 ,Zong,Student 169,,Course 8,Teacher 28
1576 ,Song,Student 999,,Course 8,Teacher 28
1576 ,Chen,Student 512,,Course 8,Teacher 28
1577 ,Yang,Student 243,,Course 8,Teacher 28
1577 ,Zhang,Student 1000,,Course 8,Teacher 28
1578 ,Li,Student 1001,,Course 8,Teacher 28
1578 ,Yu,Student 1002,,Course 8,Teacher 28
1578 ,Zong,Student 173,,Course 8,Teacher 28
1579 ,Song,Student 122,,Course 8,Teacher 28
1579 ,Chen,Student 16,,Course 8,Teacher 28
1580 ,Yang,Student 18,,Course 8,Teacher 28
1580 ,Zhang,Student 96,,Course 8,Teacher 28
1581 ,Li,Student 19,,Course 8,Teacher 28
1581 ,Yang,Student 124,,Course 8,Teacher 28
1582 ,Zhang,Student 107,,Course 8,Teacher 28
1582 ,Li,Student 159,,Course 8,Teacher 28
1582 ,Yu,Student 69,,Course 8,Teacher 28
1583 ,Zong,Student 1003,,Course 8,Teacher 28
1583 ,Song,Student 39,,Course 8,Teacher 28
1584 ,Chen,Student 1004,,Course 8,Teacher 28
1584 ,Yang,Student 119,,Course 8,Teacher 28
1585 ,Zhang,Student 86,,Course 8,Teacher 29
1585 ,Li,Student 20,,Course 8,Teacher 29
1585 ,Yu,Student 172,,Course 8,Teacher 29
1586 ,Zong,Student 211,,Course 8,Teacher 29
1586 ,Song,Student 9,,Course 8,Teacher 29
1587 ,Chen,Student 73,,Course 8,Teacher 29
1587 ,Yang,Student 92,,Course 8,Teacher 29
1588 ,Zhang,Student 42,,Course 8,Teacher 29
1588 ,Li,Student 1005,,Course 8,Teacher 29
1588 ,Yang,Student 204,,Course 8,Teacher 29
1589 ,Zhang,Student 144,,Course 8,Teacher 29
1589 ,Li,Student 1006,,Course 8,Teacher 29
1590 ,Yu,Student 1007,,Course 8,Teacher 29
1590 ,Zong,Student 178,,Course 8,Teacher 29
1591 ,Song,Student 5,,Course 8,Teacher 29
1591 ,Chen,Student 83,,Course 8,Teacher 29
1591 ,Yang,Student 65,,Course 8,Teacher 29
1592 ,Zhang,Student 166,,Course 8,Teacher 29
1592 ,Li,Student 1008,,Course 8,Teacher 29
1593 ,Yu,Student 53,,Course 8,Teacher 29
1593 ,Zong,Student 171,,Course 8,Teacher 29
1594 ,Song,Student 11,,Course 8,Teacher 29
1594 ,Chen,Student 1009,,Course 8,Teacher 29
1595 ,Yang,Student 150,,Course 8,Teacher 29
1595 ,Yang,Student 1010,,Course 8,Teacher 29
1595 ,Zhang,Student 2,,Course 8,Teacher 28
1596 ,Li,Student 24,,Course 8,Teacher 28
1596 ,Yu,Student 860,,Course 8,Teacher 28
1597 ,Zong,Student 4,,Course 8,Teacher 28
1597 ,Song,Student 29,,Course 8,Teacher 28
1598 ,Chen,Student 108,,Course 8,Teacher 28
